,ZIPCODE,geometry,VENDOR TYPE
3281,10467,POINT (1020908.9769719657 255737.95876866736),CONVENIENCE STORE
3282,10467,POINT (1022474.5362839857 259522.2356327845),GROCERY SUPERMARKET
3283,10467,POINT (1022443.9624500046 254538.01062220524),GAS STATION
3284,10467,POINT (1017383.2396430415 260720.69301798436),DISCOUNT STORE
3285,10467,POINT (1020947.1224917746 257399.40836022314),GROCERY SUPERMARKET
3286,10467,POINT (1017641.3963263532 257995.77886951363),GROCERY SUPERMARKET
3287,10467,POINT (1018699.4168837054 257071.84867063104),CONVENIENCE STORE
3288,10467,POINT (1021336.9143806818 259487.66856643592),GROCERY SUPERMARKET
3289,10467,POINT (1020798.5909610802 251919.52452842824),GROCERY SUPERMARKET
3290,10467,POINT (1018358.0056942995 259916.86356933665),GROCERY SUPERMARKET
3291,10467,POINT (1023817.1339152401 260872.44465584506),GROCERY SUPERMARKET
3292,10467,POINT (1018207.09437808 256903.55766589523),GROCERY SUPERMARKET
3293,10467,POINT (1018714.9240243343 257395.42271118946),GROCERY SUPERMARKET
3294,10467,POINT (1020872.4885468787 259202.78459208616),GAS STATION
3295,10467,POINT (1021050.4507889865 256736.46475299302),BAR/LOUNGE
3296,10467,POINT (1018007.428158878 260266.13154166724),DELICATESSEN
3297,10467,POINT (1020706.9589178915 254538.98392042614),DELICATESSEN
3298,10467,POINT (1017874.2973736696 257373.08271053107),GROCERY SUPERMARKET
3299,10467,POINT (1018799.0068590272 259768.10865000228),GROCERY SUPERMARKET
3300,10467,POINT (1017733.185153568 257412.96938401973),GROCERY SUPERMARKET
3301,10467,POINT (1017788.6943680224 261672.1794432264),GROCERY SUPERMARKET
3302,10467,POINT (1020880.8869131617 252654.4877515845),GROCERY SUPERMARKET
3303,10467,POINT (1021008.1245518754 256851.58543045042),GROCERY SUPERMARKET
3304,10467,POINT (1022061.085312267 260826.94931127303),GROCERY SUPERMARKET
3305,10467,POINT (1022101.967770686 261161.17979335994),GROCERY SUPERMARKET
3306,10467,POINT (1017978.7505352991 257223.848218399),CONVENIENCE STORE
3307,10467,POINT (1017599.1685739488 260549.75881478778),GROCERY SUPERMARKET
3308,10467,POINT (1018051.716020157 261632.47816350902),GROCERY SUPERMARKET
3309,10467,POINT (1020490.7744039671 254644.30781530117),GROCERY SUPERMARKET
3310,10467,POINT (1021950.9768797985 259754.5929437664),CONVENIENCE STORE
3311,10467,POINT (1021568.77630809 254565.7957713465),GROCERY SUPERMARKET
3312,10467,POINT (1020976.1636286073 256812.88196218922),GROCERY SUPERMARKET
3313,10467,POINT (1022040.992830299 254694.04141381002),GROCERY SUPERMARKET
3314,10467,POINT (1022095.6594959704 256712.57520321262),GROCERY SUPERMARKET
3315,10467,POINT (1021025.971880655 256109.76032676437),GROCERY SUPERMARKET
3316,10467,POINT (1018364.8749165488 256816.3323275718),GROCERY SUPERMARKET
3317,10467,POINT (1021333.1844755823 259032.24008904758),CONVENIENCE STORE
3318,10467,POINT (1021243.4579281545 253687.2365521242),GAS STATION
3319,10467,POINT (1021509.5503587791 252434.31143433508),GROCERY SUPERMARKET
3320,10467,POINT (1016947.4373714281 260935.06241282172),CONVENIENCE STORE
3321,10467,POINT (1021779.0809903094 254682.7015749678),DELICATESSEN
3322,10467,POINT (1017661.9714768659 257514.88512716847),GROCERY SUPERMARKET
3323,10467,POINT (1020617.2055662008 252114.27023136598),GROCERY SUPERMARKET
3324,10467,POINT (1019531.2661267002 259390.24075069767),GROCERY SUPERMARKET
3325,10467,POINT (1017299.3522070633 260793.44359021226),GROCERY SUPERMARKET
3326,10467,POINT (1018048.8071933403 256972.5521294777),GROCERY SUPERMARKET
3327,10467,POINT (1017449.3221162945 258097.5446417755),DELICATESSEN
3328,10467,POINT (1017572.7677862426 258629.6359720096),GROCERY SUPERMARKET
3329,10467,POINT (1016347.4981968271 260223.79331939315),GROCERY SUPERMARKET
3330,10467,POINT (1021759.9845104364 260053.0409801541),GROCERY SUPERMARKET
3331,10467,POINT (1021828.2010278017 256719.4423859368),GROCERY SUPERMARKET
3332,10467,POINT (1020441.2547964014 256863.06086234213),GROCERY SUPERMARKET
3333,10467,POINT (1021287.963908867 252433.9717168665),DELICATESSEN
3334,10467,POINT (1017188.2678119763 260777.67409904537),GROCERY SUPERMARKET
3335,10467,POINT (1020947.1224917746 257399.40836022314),GROCERY SUPERMARKET
3336,10467,POINT (1021493.2365893314 253680.33569178442),CONVENIENCE STORE
3337,10467,POINT (1022363.577094944 261496.78269869348),CONVENIENCE STORE
3338,10467,POINT (1021618.4189930869 262180.5738385651),GROCERY SUPERMARKET
3339,10467,POINT (1022213.9895474835 261143.1388063217),DELICATESSEN
3340,10467,POINT (1021174.2013238539 254663.5559521132),GROCERY SUPERMARKET
3341,10467,POINT (1020804.6878959594 254655.71212678365),GROCERY SUPERMARKET
3342,10467,POINT (1021599.0665535383 259670.24988110596),DELICATESSEN
3343,10467,POINT (1021147.8138300895 256736.6128440741),GROCERY SUPERMARKET
3344,10467,POINT (1021565.0019510046 256835.61665202677),GROCERY SUPERMARKET
3345,10467,POINT (1016904.768086014 259507.93877403138),TOBACCO RETAIL
3346,10467,POINT (1017685.3355627985 261832.34934033622),CONVENIENCE STORE
3347,10467,POINT (1019268.5011397663 259426.29203473538),GROCERY SUPERMARKET
3348,10467,POINT (1021050.5574477401 256849.4120746592),GROCERY SUPERMARKET
3349,10467,POINT (1016391.7853889586 260176.48670907813),STATIONERY STORE
3350,10467,POINT (1023159.1853839345 259213.63311813894),GROCERY SUPERMARKET
3351,10465,POINT (1033698.9093107687 238342.35315127633),GROCERY SUPERMARKET
3352,10465,POINT (1032329.5407140448 242073.3769897439),GROCERY SUPERMARKET
3353,10465,POINT (1032670.3111280523 241596.77058839082),GROCERY SUPERMARKET
3354,10465,POINT (1029512.7363819723 239179.92571055706),GROCERY SUPERMARKET
3355,10465,POINT (1034551.2635101388 238168.5431393194),GROCERY SUPERMARKET
3356,10465,POINT (1036289.9915043829 236886.1046692823),GROCERY SUPERMARKET
3357,10465,POINT (1032820.2885320807 241196.2994448733),GROCERY SUPERMARKET
3358,10465,POINT (1034850.331149982 237833.97621382485),GROCERY SUPERMARKET
3359,10465,POINT (1033091.613396761 241003.73519465767),CONVENIENCE STORE
3360,10465,POINT (1037158.0799827542 238625.86083939433),GROCERY SUPERMARKET
3361,10465,POINT (1031869.997282104 242575.2546328861),GROCERY SUPERMARKET
3362,10465,POINT (1034597.0319674601 241979.60079796202),GROCERY SUPERMARKET
3363,10465,POINT (1033788.2629280295 247596.03428915958),GROCERY SUPERMARKET
3364,10465,POINT (1034564.586649081 238143.07120611213),OTHER
3365,10465,POINT (1031957.0769472595 242517.35444861968),GROCERY SUPERMARKET
3366,10465,POINT (1033515.2655763088 240348.79544800287),GROCERY SUPERMARKET
3367,10465,POINT (1032086.1108769563 242444.51751579798),GROCERY SUPERMARKET
3368,10465,POINT (1033984.0280818593 239562.77834201098),GROCERY SUPERMARKET
3369,10465,POINT (1036841.2377706353 238085.95556457035),GAS STATION
3370,10465,POINT (1034709.3480249736 237877.39808348482),GROCERY SUPERMARKET
3371,10465,POINT (1032919.5369572956 241247.49771789048),CONVENIENCE STORE
3372,10465,POINT (1033927.8964717342 243588.5881778859),GROCERY SUPERMARKET
3373,10465,POINT (1032149.0654156585 242091.2358587167),CONVENIENCE STORE
3374,10463,POINT (1009081.875858785 257887.1280626474),GROCERY SUPERMARKET
3375,10463,POINT (1009379.457618557 258947.6592140188),GROCERY SUPERMARKET
3376,10463,POINT (1009521.2053492359 258543.39918242066),GROCERY SUPERMARKET
3377,10463,POINT (1009310.3685397834 258109.60807741678),DELICATESSEN
3378,10463,POINT (1009275.284393359 258076.78851289372),GROCERY SUPERMARKET
3379,10463,POINT (1008310.5862413379 258425.5701105452),GROCERY SUPERMARKET
3380,10464,POINT (1042777.6924435243 249539.77489309967),TOBACCO RETAIL
3381,10464,POINT (1043097.3651789553 249026.8294423464),CONVENIENCE STORE
3382,10464,POINT (1043292.2404102756 247963.44780817808),GROCERY SUPERMARKET
3383,10464,POINT (1043572.1817336015 247304.667176968),GROCERY SUPERMARKET
3384,10466,POINT (1024839.6514750888 264215.14695471973),GROCERY SUPERMARKET
3385,10466,POINT (1023079.5079614477 263210.31640485936),GROCERY SUPERMARKET
3386,10466,POINT (1024626.9472794839 262440.4463349363),GROCERY SUPERMARKET
3387,10466,POINT (1023403.3538862315 261968.43159405966),GROCERY SUPERMARKET
3388,10466,POINT (1022975.1103036491 262958.75433725584),CONVENIENCE STORE
3389,10466,POINT (1030940.718212568 262972.8001371548),GROCERY SUPERMARKET
3390,10466,POINT (1024093.875649139 264602.1812277777),CONVENIENCE STORE
3391,10466,POINT (1025553.6314170724 265604.4926107828),GROCERY SUPERMARKET
3392,10466,POINT (1023345.6444600802 264136.17460970907),BAR/LOUNGE
3393,10466,POINT (1025920.5361697488 261575.50605965665),BAR/LOUNGE
3394,10466,POINT (1024544.8717670703 266568.2914742482),GROCERY SUPERMARKET
3395,10466,POINT (1024345.8027901973 266243.7002665264),CONVENIENCE STORE
3396,10466,POINT (1025997.5521344912 263889.2055226571),GROCERY SUPERMARKET
3397,10466,POINT (1026026.2459099058 266654.5999117681),GROCERY SUPERMARKET
3398,10466,POINT (1025182.3725423269 264110.0596939558),GROCERY SUPERMARKET
3399,10466,POINT (1027729.1125856369 263010.5381009984),DELICATESSEN
3400,10466,POINT (1023691.7534139813 264679.6075428908),GROCERY SUPERMARKET
3401,10466,POINT (1027802.6910687415 263309.4307542411),DELICATESSEN
3402,10466,POINT (1026162.4896830261 262053.2129342446),GROCERY SUPERMARKET
3403,10466,POINT (1023539.7259968866 264311.3684606728),GROCERY SUPERMARKET
3404,10466,POINT (1022687.3418909267 262561.1708892476),GROCERY SUPERMARKET
3405,10466,POINT (1023979.6250070524 265652.85906863614),GROCERY SUPERMARKET
3406,10466,POINT (1030835.258574718 262881.51541755354),BAR/LOUNGE
3407,10466,POINT (1023583.3267592386 264704.9310893097),CONVENIENCE STORE
3408,10466,POINT (1022866.851635194 262699.90342404513),GROCERY SUPERMARKET
3409,10466,POINT (1026228.6169514867 262184.491267344),OTHER
3410,10466,POINT (1023979.6250070524 265652.85906863614),GROCERY SUPERMARKET
3411,10466,POINT (1023112.8723936424 264977.4319641719),GROCERY SUPERMARKET
3412,10466,POINT (1023331.0568042848 264099.71840376576),GROCERY SUPERMARKET
3413,10466,POINT (1029020.5204448262 260535.37772132093),CONVENIENCE STORE
3414,10466,POINT (1024809.9334205133 266433.935925501),GROCERY SUPERMARKET
3415,10466,POINT (1027268.9375659458 266022.8213499874),BAR/LOUNGE
3416,10466,POINT (1023912.617878504 265208.2577581325),CONVENIENCE STORE
3417,10466,POINT (1023088.3972184284 263520.0234659195),GROCERY SUPERMARKET
3418,10466,POINT (1022577.7168183934 262298.6695577655),GROCERY SUPERMARKET
3419,10466,POINT (1024512.9465635816 266553.4865437372),GROCERY SUPERMARKET
3420,10466,POINT (1025621.5517552237 266635.6887969309),DELICATESSEN
3421,10466,POINT (1025851.3587127065 261436.94020303703),GROCERY SUPERMARKET
3422,10466,POINT (1022751.4192639778 265392.19689658226),GAS STATION
3423,10466,POINT (1030942.5687475085 263154.98268507037),GROCERY SUPERMARKET
3424,10466,POINT (1026507.4134004555 262778.84674892086),GROCERY SUPERMARKET
3425,10466,POINT (1022857.2222588329 262678.02251709433),CONVENIENCE STORE
3426,10466,POINT (1028193.9041366073 260122.1565564673),GROCERY SUPERMARKET
3427,10466,POINT (1024619.0434814534 266681.3627523502),GROCERY SUPERMARKET
3428,10466,POINT (1023625.5735809997 266956.6219853207),CONVENIENCE/GAS
3429,10471,POINT (1011817.1725226906 269159.15584179555),GROCERY SUPERMARKET
3430,10471,POINT (1010897.2240870518 269908.66278672783),CONVENIENCE/GAS
3431,10471,POINT (1010683.3491282989 269591.45081268006),GROCERY SUPERMARKET
3432,10471,POINT (1010721.9153761107 269219.8663502063),GROCERY SUPERMARKET
3433,10471,POINT (1012646.0759866583 269018.0167232264),GROCERY SUPERMARKET
3434,10471,POINT (1012814.6655439407 265065.1108866342),CONVENIENCE STORE
3435,10471,POINT (1012780.4233180196 267720.90622802614),GROCERY SUPERMARKET
3436,10471,POINT (1010721.9153761107 269219.8663502063),CONVENIENCE STORE
3437,10471,POINT (1010817.7995798144 270247.4187369978),GROCERY SUPERMARKET
3438,10471,POINT (1012757.677151461 270009.16245851305),GROCERY SUPERMARKET
3439,10471,POINT (1012774.6563047627 270858.08478079847),GROCERY SUPERMARKET
3440,10469,POINT (1023265.7525382646 254513.82026468427),CONVENIENCE STORE
3441,10469,POINT (1026419.7763524735 258643.42114062572),GROCERY SUPERMARKET
3442,10469,POINT (1027612.7335984756 253577.56803694498),GROCERY SUPERMARKET
3443,10469,POINT (1023523.5454395849 257924.4521275765),CONVENIENCE STORE
3444,10469,POINT (1028997.6664241579 259883.16651031474),GROCERY SUPERMARKET
3445,10469,POINT (1022601.8037586252 254592.9086846496),GROCERY SUPERMARKET
3446,10469,POINT (1030343.5899217044 255495.39408863836),CONVENIENCE STORE
3447,10469,POINT (1024197.6340383219 254664.71834786705),GROCERY SUPERMARKET
3448,10469,POINT (1027292.9051051482 259380.9381605221),GROCERY SUPERMARKET
3449,10469,POINT (1023234.5720550583 259108.09054071247),GROCERY SUPERMARKET
3450,10469,POINT (1026111.7223758452 254627.8677712751),CONVENIENCE STORE
3451,10469,POINT (1025888.2896856195 256846.31096501806),GROCERY SUPERMARKET
3452,10469,POINT (1027501.8180867382 253577.36979112693),GROCERY SUPERMARKET
3453,10469,POINT (1026942.7506404428 256268.8435953979),DELICATESSEN
3454,10469,POINT (1026134.7666107406 256813.9525341007),GROCERY SUPERMARKET
3455,10469,POINT (1023646.4831377834 260041.4686410905),CONVENIENCE STORE
3456,10469,POINT (1023210.5654507277 258051.46104193397),GROCERY SUPERMARKET
3457,10469,POINT (1029783.4805082856 254364.39844813404),GROCERY SUPERMARKET
3458,10469,POINT (1022654.4374941373 256811.81937515098),GROCERY SUPERMARKET
3459,10469,POINT (1030248.5818043934 255717.45826126382),OTHER
3460,10469,POINT (1023671.6182103787 253268.42721141438),CONVENIENCE STORE
3461,10469,POINT (1025564.6108251109 258365.05338942664),GROCERY SUPERMARKET
3462,10469,POINT (1023737.9247225602 254678.5314086027),GROCERY SUPERMARKET
3463,10469,POINT (1024524.6667861367 257437.87468021916),GROCERY SUPERMARKET
3464,10469,POINT (1026294.5840888027 258588.55431553096),CONVENIENCE STORE
3465,10469,POINT (1026632.187943742 258826.8702770637),DELICATESSEN
3466,10469,POINT (1025989.5014588342 258460.51275320616),GROCERY SUPERMARKET
3467,10469,POINT (1023310.2660854711 255563.1825661888),OTHER
3468,10469,POINT (1024591.8885870994 257091.87703735835),GROCERY SUPERMARKET
3469,10469,POINT (1027128.3005463036 256138.00820865025),GROCERY SUPERMARKET
3470,10469,POINT (1025794.408749025 258462.08471477873),GROCERY SUPERMARKET
3471,10469,POINT (1029114.1100268465 259573.6895252866),DELICATESSEN
3472,10469,POINT (1023358.4814089636 253785.28881860405),GROCERY SUPERMARKET
3473,10469,POINT (1027688.3995667611 256117.15541603172),DELICATESSEN
3474,10469,POINT (1025474.5433440631 257171.68873199588),GROCERY SUPERMARKET
3475,10469,POINT (1026803.7463083789 256363.32995422903),CONVENIENCE STORE
3476,10469,POINT (1023663.4836970938 253337.64462681147),CONVENIENCE STORE
3477,10469,POINT (1025624.9213009938 257213.85001724353),GROCERY SUPERMARKET
3478,10470,POINT (1025652.1628964883 268614.1202560312),GROCERY SUPERMARKET
3479,10470,POINT (1020828.8237438046 266872.0870268874),GROCERY SUPERMARKET
3480,10470,POINT (1020930.4142986693 266241.9359194067),CONVENIENCE STORE
3481,10470,POINT (1019494.8695189271 265849.2453661054),GROCERY SUPERMARKET
3482,10470,POINT (1021974.0211089437 265733.45041668933),GROCERY SUPERMARKET
3483,10470,POINT (1025775.5487918301 269044.2567243277),DELICATESSEN
3484,10470,POINT (1020946.8990555345 266129.013197836),GROCERY SUPERMARKET
3485,10470,POINT (1025533.6096885259 268431.75372656726),GROCERY SUPERMARKET
3486,10470,POINT (1018386.9488908175 265677.1286740985),CONVENIENCE STORE
3487,10470,POINT (1025625.9856268791 268570.3591972701),CONVENIENCE STORE
3488,10470,POINT (1025791.991893772 268643.50892876316),GROCERY SUPERMARKET
3489,10470,POINT (1020854.1425762768 266770.11035155714),GROCERY SUPERMARKET
3490,10470,POINT (1022449.9724886327 267555.9098420149),GROCERY SUPERMARKET
3491,10470,POINT (1020816.7525096857 267246.24261249957),GROCERY SUPERMARKET
3492,10470,POINT (1025724.1034501849 268588.04206848517),GROCERY SUPERMARKET
3493,10470,POINT (1026564.5428363284 267897.9439368803),CONVENIENCE STORE
3494,10470,POINT (1025482.3371978031 268347.86805891665),GROCERY SUPERMARKET
3495,10470,POINT (1025817.4398997352 269273.8583631791),DELICATESSEN
3496,10470,POINT (1020915.6036455709 266351.21158374794),GROCERY SUPERMARKET
3497,10470,POINT (1020882.0516406079 266595.2725824891),DELICATESSEN
3498,10470,POINT (1020840.7861637427 265917.5243655135),GROCERY SUPERMARKET
3499,10470,POINT (1025121.3007804195 268686.08391514595),CONVENIENCE STORE
3500,10472,POINT (1021156.3320188014 241518.20905990302),DELICATESSEN
3501,10472,POINT (1020944.9406813494 242210.13247128302),GROCERY SUPERMARKET
3502,10472,POINT (1018008.3905119691 243098.48707184888),GROCERY SUPERMARKET
3503,10472,POINT (1020456.3715738122 242675.74954687446),GROCERY SUPERMARKET
3504,10472,POINT (1022636.5387716239 242613.52284144316),GROCERY SUPERMARKET
3505,10472,POINT (1018173.9245127103 239506.35128321755),GROCERY SUPERMARKET
3506,10472,POINT (1025643.5385136062 241124.68521158685),GROCERY SUPERMARKET
3507,10472,POINT (1017839.257964649 240132.54785506174),CONVENIENCE STORE
3508,10472,POINT (1022030.4780855345 242623.5033576735),CONVENIENCE STORE
3509,10472,POINT (1025590.4918286592 241673.56236374032),GROCERY SUPERMARKET
3510,10472,POINT (1016942.8243239473 241996.72809797974),DELICATESSEN
3511,10472,POINT (1024651.8701418815 241840.75618174073),GROCERY SUPERMARKET
3512,10472,POINT (1019084.6200125818 240553.29164995337),GROCERY SUPERMARKET
3513,10472,POINT (1018595.103869803 240330.35024001755),GROCERY SUPERMARKET
3514,10472,POINT (1022629.376020056 242568.5216656137),GROCERY SUPERMARKET
3515,10472,POINT (1023694.9572909522 242316.46464748),GROCERY SUPERMARKET
3516,10472,POINT (1019849.4952387558 241363.22694860867),GROCERY SUPERMARKET
3517,10472,POINT (1023741.6134017948 242054.21592196033),GROCERY SUPERMARKET
3518,10472,POINT (1025590.4918286592 241673.56236374032),GROCERY SUPERMARKET
3519,10472,POINT (1018285.9011483232 240366.34639510055),GROCERY SUPERMARKET
3520,10472,POINT (1017716.810270131 241232.67567376397),GROCERY SUPERMARKET
3521,10472,POINT (1023857.2202640314 241926.89121971917),GROCERY SUPERMARKET
3522,10472,POINT (1021228.2791986368 243332.71188467683),GROCERY SUPERMARKET
3523,10472,POINT (1017748.8514109931 240270.86821677757),CONVENIENCE STORE
