CAMIS,DBA,ZIPCODE,Latitude,Longitude
41475632,NOCHE MEXICANA II,10025.0,40.79738833218,-73.96794567005
41475669,KING WOK KITCHEN,11375.0,40.718035604403,-73.840778391317
41475994,HAMPTON INN-HERALD SQUARE,10001.0,40.748200860278,-73.98991984396
41476127,TERROIR TRIBECA,10013.0,40.718766008443,-74.010032397316
41476195,TAMARIND TRIBECA,10013.0,40.71896647999,-74.008769806366
41476399,BUNDU KHAN KABAB HOUSE,11004.0,40.74417243175,-73.717357250417
41476400,CHOP CHOP,10033.0,40.850004544274,-73.92983653731
41476556,POPEYES,11433.0,40.702223564768,-73.79151424692
41476586,LUCKY 11 BAKERY,11219.0,40.629629740487,-74.004906797866
41476982,JOHNNY'S BAKERY,10459.0,40.830560874453,-73.897103768416
41477010,DUTCH KILLS,11101.0,40.747889271091,-73.9401725833
41477055,PAPASITO MEXICAN GRILL,10034.0,40.865727653867,-73.927487897891
41477087,LE GAMIN,11222.0,40.728285592878,-73.957321017451
41477231,DINO,11205.0,40.689506138257,-73.970493008067
41477315,MEL'S BURGER BAR,10025.0,40.80459559009,-73.96637090138
41477434,LITTLE CAESARS,10452.0,40.84441994772,-73.914969522608
41477483,HOLIDAY INN EXPRESS - MANHATTAN,10001.0,40.748294467404,-73.993987266872
41477524,AMERICAN LEGION VETERANS POST,10027.0,40.813977849897,-73.946547091488
41477814,"2 BROS PIZZA, CORVO COFFEE",10018.0,40.75704199863,-73.99362190872
41477830,RESIDENCE INN TIMES SQUARE,10018.0,40.752696326554,-73.985670987968
41477872,BANC CAFE,10016.0,40.743286415889,-73.979884486356
41477995,RJC FAMILY'S CAFE,10468.0,40.861018246209,-73.902284081139
41478388,18 RESTAURANT,10028.0,40.775173595662,-73.955362819172
41478428,BARD BASEMENT FACULTY KITCHEN,10032.0,40.843295419712,-73.942916413603
41478516,LOWLANDS BAR,11215.0,40.668591811768,-73.993396090338
41478531,THE RED LION,10012.0,40.728318234456,-73.999458800383
41478586,JJ'S COFFEE SHOP AND RESTAURANT FRITAILLE,11210.0,40.634608545651,-73.937954257168
41478736,EXCLUSIVE PIZZA,10033.0,40.851030689063,-73.938763711348
41479049,MARGHERITA'S MEXICAN CUISINE,10459.0,40.820997385432,-73.896208125872
41479157,CHEAP SHOTS SPORTS BAR and LOUNGE,11367.0,40.718650667287,-73.813608990643
41479185,PENNY FARTHING RESTAURANT,10003.0,40.732445711799,-73.987778952735
41479209,MAI THAI,11220.0,40.643200038332,-74.001549452162
41479303,GOTHAM PIZZA,10028.0,40.777344809818,-73.949042695049
41479685,FISH BONE,11203.0,40.651531178652,-73.934904033933
41479922,KENNEDY FRIED CHICKEN,10454.0,40.807753587589,-73.919680052676
41479993,CARIBBEAN ROTI EXPRESS,11432.0,40.707906856012,-73.786417889485
41480022,LAVO NEW YORK,10022.0,40.762805371166,-73.971485613928
41480070,ROYAL FRIED CHICKEN,11212.0,40.65639552903,-73.914882131257
41480215,GURMAN RESTAURANT,11223.0,40.598684061231,-73.961224802721
41480255,CHARLEY'S PHILLY STEAKS,11234.0,40.609928854538,-73.922281617072
41480283,CONNIE'S DELI,10458.0,40.874209463046,-73.884571791873
41480427,YEMEN CAFE & RESTAURANT,11201.0,40.689998323306,-73.993538198656
41480442,ATLANTICA,10014.0,40.748371167461,-74.008445265181
41480500,BLACK GOLD,11231.0,40.677358805546,-73.998294726267
41480756,STAN'S SPORTS BAR,10451.0,40.826891734326,-73.926449987063
41481377,MADERA CUBAN GRILL,11101.0,40.744678559995,-73.95343813938
41481394,HIDDEN CITY CATERING,10010.0,40.73991381249,-73.984454031388
41481494,JACK STUDIOS,10001.0,40.750926696187,-74.005955224
41481717,PJ RESTAURANT & BAKERY,11213.0,40.670766235102,-73.934279569583
41481734,AVE'S COFFEE,10036.0,40.757076035912,-73.979551835916
41482120,LOTUS LUCKY EXPRESS,10034.0,40.866423031683,-73.924714032425
41482441,GOLDEN MANNA BAKERY,10013.0,40.714484574584,-73.997200777311
41482610,VAMOS AL TEQUILA,11222.0,40.730753287767,-73.957727149581
41482806,DUNKIN,11211.0,40.711919601254,-73.941117590872
41482939,NUEVO SABOR RESTAURANT,10034.0,40.869402760313,-73.915320715912
41483197,CAFE TABU,11235.0,40.592988885852,-73.948028111643
41483315,MANHATTAN WEST,10075.0,40.775835080161,-73.963085409582
41483790,WORLD FAMOUS NEW ORLEANS CHICKEN,10473.0,40.822839951276,-73.867654165264
41483883,BIZCOCHO DE COLORES,10034.0,40.866002229276,-73.919399728941
41484499,FIAT CAFE,10012.0,40.721431530121,-73.995548192983
41485041,FULTON GRAND,11238.0,40.682342338495,-73.961453594574
41485091,BRAVO PIZZA,10003.0,40.734109173999,-73.989117330313
41485097,NEW WONJO RESTAURANT,10001.0,40.747508809168,-73.986332562507
41485121,BOHEMIAN BEER GARDEN,11102.0,40.772791122822,-73.916101134846
41485123,OUTBACK STEAKHOUSE,11360.0,40.781666417064,-73.775997614652
41485126,OUTBACK STEAKHOUSE,11228.0,40.611555025462,-74.009753301826
41485154,OUTBACK STEAKHOUSE,10314.0,40.577141721981,-74.164064560974
41485393,MY CORAL RESTAURANT,11220.0,40.644135038904,-74.014986656335
41485450,SUBWAY,11104.0,40.743453265076,-73.921219443387
41485711,MANHATTAN BEACH CONCESSION STAND,11235.0,40.577838519777,-73.944047725784
41485818,MARINE PARK GOLF COURSE,11234.0,40.600746050274,-73.912601844389
41486145,AMBER STEAK HOUSE,11222.0,40.724379120884,-73.948964293575
41486182,TAKE AWAY & CAFE,11209.0,40.634732087914,-74.02644902231
41486245,NEW PEKING,11238.0,40.688764610588,-73.959993104492
41486399,TAQUERIA Y FONDA LA MEXICANA,10025.0,40.801455180505,-73.964971046895
41486522,BOXERS NYC,10011.0,40.740224762407,-73.992252239821
41486575,L&Y WING HING CHINESE RESTAURANT,10462.0,40.840452179827,-73.855609315215
41486645,EXECUTIVE DINNING ROOM,10036.0,40.755174607232,-73.983880161752
41486672,CHIPOTLE MEXICAN GRILL,10038.0,40.709604223664,-74.006521420949
41486945,REGINA'S CAFE & PIZZERIA,11366.0,40.725828744983,-73.791569997631
41486961,PINK LOTUS GOURMET,11215.0,40.67554569679,-73.981033403088
41486983,TOWNHOUSE 275,11209.0,40.618066573004,-74.033797708622
41486993,BLACK MOUNTAIN,11231.0,40.680663205082,-73.991397493612
41487239,HOLIDAY INN EXPRESS,11378.0,40.726672383028,-73.907348905198
41487277,AUGURS WELL,10009.0,40.727285163334,-73.984550795264
41487281,GOLDEN TERRACE BANQUET HALL,11418.0,40.694385364199,-73.826662876596
41487602,THE CAFE AT BOB,10035.0,40.795627251078,-73.932407785851
41487738,MEXICAN RESTAURANT,10029.0,40.795016036286,-73.94423648761
41487847,TASTE OF ITALY PIZZERIA,11102.0,40.769091672571,-73.924712569212
41488028,APPLEBEE'S,11217.0,40.684429939379,-73.97772451861
41488055,GUACUCO,11237.0,40.704745998502,-73.924478948984
41488065,BOCA CHICA QUEENS,11368.0,40.751603179126,-73.870575374237
41488494,BURGOS RESTAURANT,10040.0,40.864986222607,-73.926928315928
41488532,THE COMMODORE,11211.0,40.714072611579,-73.955804297612
41488716,CENTRO VIVA FELIZ,10462.0,40.854422751596,-73.864507596156
41488795,BRISAS DEL MAR SEAFOOD MARKET,10029.0,40.795205357224,-73.944099086199
41488846,"INTERCONTINENTAL NEW YORK TIMES SQUARE, TODD ENGLISH THE STINGER",10036.0,40.758748925949,-73.989394841952
41488860,CARVEL,11362.0,40.760551042393,-73.73129338084
41488981,PICCOLA STRADA RESTAURANT,10003.0,40.726506268835,-73.990168475286
41489197,BRANDED SALOON,11238.0,40.679278511872,-73.968262243572
41489414,OLEA,11238.0,40.687664410013,-73.970551518834
41489737,PATSY'S PIZZERIA,10065.0,40.765773612431,-73.957488233898
41489741,FLYNNS GARDEN INN,11104.0,40.746527762483,-73.917823344078
41489751,HUDSON CLEARWATER,10014.0,40.731049080016,-74.006729192073
41489806,MASALA TIMES,10012.0,40.729306341415,-74.001511773434
41490112,VICKI'S RESTAURANT AND BAKERY,11368.0,40.747248819613,-73.862496028035
41490195,CORNER CAFE,10025.0,40.7932697092,-73.972772666592
41490282,LE PARISIEN,10016.0,40.745451971938,-73.97953737279
41490406,KING HOUSE,10461.0,40.836973718607,-73.846466453437
41490544,BAR PITTI,10014.0,40.729322795774,-74.002356057989
41490788,MIDWAY BAR,11211.0,40.7131621687,-73.957987244085
41490991,LIPS RESTAURANT,10022.0,40.759260762449,-73.967267421026
41491097,SUBWAY,10017.0,40.752537631965,-73.973164747889
41491144,ANFORA,10014.0,40.737897379628,-74.004416826232
41491173,EVE ULTRA LOUNGE,10309.0,40.555605930322,-74.213982234383
41491217,RIVIERA RISTORANTE,11357.0,40.781936766937,-73.794325756885
41491272,AZUL TEQUILA MEXICAN RESTAURANT,10462.0,40.854439151763,-73.864449724702
41491314,MARIA COFFEE SHOP & RESTAURANT,11236.0,40.650841341069,-73.905948233396
41491524,LADY JAY'S,11211.0,40.71137339877,-73.946745116072
41491686,JOSE SEAFOOD,11372.0,40.747536765691,-73.884687455873
41491816,DRAGON YUAN,10451.0,40.817002861187,-73.922927615102
41491940,MALAPARTE,10014.0,40.736834944495,-74.008248940491
41491955,WEST SIDE STEAKHOUSE,10036.0,40.76050320095,-73.99484528044
41492028,KING ROYAL FRIED CHICKEN,11215.0,40.664444232262,-73.990296607445
41492331,SANDRO'S LATIN FOOD RESTAURANT,11105.0,40.775952356976,-73.915115056138
41492556,AMUNI,11209.0,40.633326627306,-74.027014109348
41492592,SOHO CAFE & GRILL,11218.0,40.643359900071,-73.978113034496
41492598,SUPER BOWL CHINESE RESTAURANT,11378.0,40.726669433984,-73.907096355623
41492701,FIVE GUYS FAMOUS BURGERS AND FRIES,10036.0,40.758003818721,-73.979858366996
41493180,ARTICHOKE BASILLE'S PIZZA & BAR,10011.0,40.743735417281,-74.006026755433
41493226,SKY ROOM,10018.0,40.756372159249,-73.99176667835
41493340,TOKYO HOUSE JAPANESE RESTAURANT,10471.0,40.905454451959,-73.904512087073
41493787,ORIENT EXPRESS,10014.0,40.735641029749,-74.007404427566
41493832,BONCHON,10018.0,40.753745223573,-73.989330672796
41494100,CAFE LAFAYETTE,10013.0,40.717056442649,-74.001800085346
41494135,LE PAIN QUOTIDIEN,10023.0,40.774386866316,-73.977658206735
41494286,BANH MI SAIGON BAKERY,10013.0,40.719161649462,-73.996810970133
41494987,BROOKLYN FARMACY AND SODA FOUNTAIN,11231.0,40.684034110084,-73.999441133214
41495114,THE NARROWS,11237.0,40.703901871955,-73.930831258562
41495490,UNCLE LOUIE G’S ITALIAN ICES & ICE CREAM,11214.0,40.590659082688,-73.991747582841
41495492,DUNKIN',11224.0,40.575307730539,-73.9967062742
41495495,"DUNKIN',' BASKIN ROBBINS",11223.0,40.596293383678,-73.984530808338
41495497,"DUNKIN',' BASKIN ROBBINS",11230.0,40.625086451921,-73.962113606163
41495525,SINGAS FAMOUS PIZZA,11211.0,40.710993584664,-73.950561686689
41495887,REVIVE (NORTH CONCOURSE) GATE 25,11430.0,40.648312826068,-73.788281497594
41495931,MAXIN BAKERY,11354.0,40.759353677137,-73.830048700983
41496204,ALITALIA PIZZA RESTAURANT,10460.0,40.839916170631,-73.876095074016
41496506,WHITMAN'S,10009.0,40.727935641518,-73.984319733371
41497107,MYUNG SAN RESTAURANT,11358.0,40.76200338188,-73.803195554658
41497422,FUSHIMI JAPANESE CUISINE,11209.0,40.617345596928,-74.030587981282
41498400,THE BEDFORD,11249.0,40.719962746549,-73.955446837356
41498611,MUSSELS & MORE,11209.0,40.62558155113,-74.023851637995
41498777,TIFFANY'S KARIB BAKERY,11411.0,40.691855585937,-73.730496697272
41499169,THE LAMBS CLUB,10036.0,40.756533299374,-73.984139717961
41499185,BAR TULIX,10012.0,40.725924780588,-73.997903829059
41499986,EL GAUCHITO II,11365.0,40.738843705277,-73.81010970003
41500338,MCDONALD'S,11432.0,40.703402555624,-73.800051101349
41501061,JACOB RESTAURANT,10030.0,40.821611931358,-73.94281946746
41501088,SOUTH JAMAICA PORTUGUESE SPORTING CLUB,11435.0,40.698217475646,-73.806334585363
41501115,MILANO'S PIZZERIA,10029.0,40.796785914021,-73.937939765404
41501454,DUNKIN,11103.0,40.768703139145,-73.91107369208
41501681,SUBWAY,10004.0,40.70534644851,-74.013730894799
41501822,BLUE HAVEN,10012.0,40.727343841457,-74.000739628621
41502172,DUNKIN,10006.0,40.708126852564,-74.014128228775
41502332,EL NUEVO POLLO RESTURANT #2,10462.0,40.84490492655,-73.867653469405
41502613,OAXACA TAQUERIA,11215.0,40.676534218856,-73.983646880149
41502640,SMALL KITCHEN,11101.0,40.749297488537,-73.952207791466
41502643,888 KITCHEN,11378.0,40.720818127925,-73.904413280033
41502750,MICHAEL & PING'S MODERN CHINESE TAKE-OUT,11215.0,40.672198235989,-73.990389203682
41502782,BLUE AGAVE,11209.0,40.633334862504,-74.027010509852
41503136,THE HILLS RESTAURANT AND BAR,11203.0,40.651598764376,-73.933109258642
41503140,VIP COFFEE,11204.0,40.612372122251,-73.982981935903
41503176,CALI AJI CON SABOR RESTAURANT,11369.0,40.762291889556,-73.87111405072
41503575,YUMMY THAI,10034.0,40.867954370143,-73.920315717202
41503710,D'ANTIGUA RESTAURANT,11372.0,40.755766868169,-73.883261841807
41503714,MISS KOREA,10001.0,40.747437429821,-73.986202651877
41504235,SAMURAI SUSHI,11214.0,40.608401592521,-74.00453067647
41504405,ECUA POLLOS BAR RESTAURANT,11221.0,40.697907541641,-73.926816425147
41504479,LEVAIN BAKERY,10026.0,40.804932045754,-73.954999630002
41504490,LA FLACA COFFEE SHOP RESTAURANT AND BAR,11368.0,40.74750197193,-73.863026033107
41504651,CHEN WON DIM SUM & BAKERY,11214.0,40.598168449423,-73.987623577637
41504734,WAH MING HOUSE CHINESE RESTAURANT,11208.0,40.684483817906,-73.869271110847
41504877,TACO TUMBA,11103.0,40.763323985216,-73.915463323823
41505017,MORGAN STANLEY CONFERENCE CENTER,10036.0,40.754507045031,-73.980144572688
41505165,WINE BAR & RISTORANTE,10128.0,40.78082813766,-73.949574425471
41505290,ROMEO'S PIZZA,11417.0,40.674213112946,-73.843215891987
41505301,SOCIETY BILLARDS AND BAR,10010.0,40.740002257375,-73.989942740918
41505347,WHITE CROSS FISHING CLUB BAR & GRILL,10465.0,40.830418029296,-73.815748294021
41505368,KING FOOD,10024.0,40.786016097381,-73.976217057172
41505393,LITE DELITE CAFE (EQUINOX),10025.0,40.791683517657,-73.973954260279
41505432,BAGEL BISTRO & DINER,10314.0,40.612998288941,-74.123669405912
41505456,DAY BREAK CAFE RESTAURANT,11101.0,40.754750291815,-73.916744768085
41505645,GOOD CHINESE RESTAURANT,11221.0,40.695050598206,-73.911742085375
41505687,CHINA KING RESTAURANT,10462.0,40.833535596444,-73.851432456421
41505885,BOBBY VAN'S GRILL,10036.0,40.757109614948,-73.983544002306
41505961,CARIBBEAN CABANA RESTAURANT & LOUNGE,11418.0,40.699154489097,-73.833188868435
41506337,POPEYES,11436.0,40.674063207045,-73.798264768931
41507070,"KING DAVID, MIKIHANA SUSHI",11375.0,40.7263923991,-73.852314446374
41507398,GRIFF'S PLACE,10306.0,40.565898350409,-74.100579424347
41507777,SUSHI YASUDA,10017.0,40.751258665823,-73.973562282026
41508109,PURE THAI RESTAURANT,10019.0,40.76429323543,-73.988343459167
41508168,WING WAH RESTAURANT,11375.0,40.71101064921,-73.854422718625
41508258,BELLA MAMA ROSE,10303.0,40.631663035101,-74.146754560584
41509061,THE JUNCTION,10016.0,40.749340929791,-73.977561973767
41509130,3 SHEETS SALOON,10012.0,40.730796755447,-74.000902033041
41509250,MASON JAR,10016.0,40.745010807073,-73.984236303145
41509559,NEW FU FAN RESTAURANT,11373.0,40.741356328454,-73.880086263143
41509593,MONA LISA PIZZERIA & RISTORANTE,10312.0,40.541401149683,-74.177335382936
41509784,PEKING KITCHEN II,10026.0,40.804827766611,-73.955053883191
41509875,LAKRUWANA SRI LANKA UNDER ONE ROOF,10304.0,40.625652750987,-74.075074569289
41509909,BILL'S BAR & BURGER ROCKEFELLER CENTER,10111.0,40.759260547027,-73.977843784017
41510014,EL CANELAZO BAR RESTAURANT,11372.0,40.747441631141,-73.885618753563
41510203,MOMO SUSHI,11206.0,40.705025904601,-73.933228565237
41510509,THE THREE MONKEYS,10019.0,40.764193741065,-73.982892454518
41510816,OUTBACK STEAKHOUSE,10010.0,40.742313468454,-73.991429199103
41510896,BROOKLYN LIFESTYLE ATHLETIC CLUB,11236.0,40.627296785053,-73.902894183123
41510938,AFTER 8,11103.0,40.767509907932,-73.912031976101
41511019,PINE BOX ROCK SHOP,11206.0,40.705473017499,-73.932741203432
41511300,BABYLON,10016.0,40.745550450152,-73.977747310968
41511329,DUNKIN,11234.0,40.592162348606,-73.908141159255
41511427,CULTURE ESPRESSO,10018.0,40.751842601337,-73.984855475817
41511548,BARNES & NOBLE CAFE,11215.0,40.668785133032,-73.979982741628
41511573,BETTER GOURMET HEALTH KITCHEN,10306.0,40.573990387537,-74.106221480135
41511660,EL ECONOMICO RESTAURANT,10463.0,40.879176582016,-73.904615064772
41511725,HOME MADE COOKING CAFE,11235.0,40.577431490011,-73.962194739292
41511789,SAVOY BAKERY,11232.0,40.646296080043,-73.995672142488
41512057,LA BERGAMOTE,10011.0,40.744910306852,-74.002486531737
41512259,DUNKIN,11355.0,40.75752777585,-73.827782943869
41512397,TWO GRANDPA'S PIZZA,10453.0,40.847984969165,-73.907363622554
41512587,KAFF KAFE,11204.0,40.628654818507,-73.987996174169
41512878,SANTO BRUKLIN,11231.0,40.67506967363,-73.999423183095
41512992,BAY RIDGE DINER,11209.0,40.625578728469,-74.024222686472
41513074,WB CARIBBEAN RESTAURANT,11212.0,40.654761128052,-73.916909675766
41513165,VARIETY BAKERY,11372.0,40.755383497496,-73.886897254774
41513509,NEW WOK,10455.0,40.813333686514,-73.915887260644
41513747,PRET A MANGER,10007.0,40.710018449309,-74.009814655487
41513756,GREAT WALL RESTAURANT,10472.0,40.830721164992,-73.857079558428
41513849,GRAND GREAT WALL RESTAURANT INC,10031.0,40.821162654844,-73.950591528579
41514254,ELIM DELI CAFE,10065.0,40.765622651071,-73.96569031079
41514283,HONG KONG KITCHEN,11379.0,40.727622798766,-73.873613129184
41514395,ESMERALDO BAKERY,10033.0,40.848847943359,-73.932639047134
41514447,EL PAISANO PIZZERIA,10465.0,40.832212231958,-73.827570817448
41514631,PRONTO PIZZA,11201.0,40.689537132896,-73.992420417343
41514706,FRIED DUMPLING JIE JIE SHENG,11354.0,40.760278778665,-73.826458247511
41514937,WORLD BEAN,11369.0,40.774414029772,-73.877293351848
41514945,CHOP'T,10005.0,40.705885020791,-74.007181096187
41514976,LUCID CAFE,10016.0,40.748775589435,-73.977977212542
41515015,TAGLIARE PIZZA DELTA TERMINAL,11369.0,40.774414029772,-73.877293351848
41515019,BISOUX RESTAURANT,11369.0,40.774414029772,-73.877293351848
41515501,GEORGES LUNCHEONETTE,11234.0,40.619412398146,-73.926917227707
41515676,KYOTO,11201.0,40.687840650413,-73.989698232825
41515681,KEE WANG RESTAURANT,10457.0,40.853646251482,-73.899515153395
41515853,"BISOUX MARKET, WORLD BEAN",11369.0,40.774414029772,-73.877293351848
41515855,EASTPOINT/DOWNTIME,10009.0,40.722308713586,-73.983213507406
41515859,CUSTOM BURGERS PAT LA FRIEDA,11369.0,40.774414029772,-73.877293351848
41516545,CENTRO DE BIENESTAR DAYSI,11432.0,40.710449435551,-73.792902377758
41516864,MISO SUSHI,11201.0,40.702720147991,-73.990702167901
41517086,GIUSEPPINA'S BRICK OVEN,11215.0,40.660483551888,-73.990715286259
41517331,FIVE GUYS FAMOUS BURGERS AND FRIES,10001.0,40.752493963463,-73.994221491633
41517801,CHINA GARDEN RESTAURANT,11221.0,40.693066712466,-73.928321889877
41519334,ICE CREAM CENTER & CAFE,11219.0,40.637128147158,-73.989907862574
41519383,BALIMAYA RESTAURANT,10451.0,40.810824748143,-73.927620194849
41519401,AGAVE DELI GROCERY,11223.0,40.605298573499,-73.981463987331
41519403,BROOKLYN WINERY,11211.0,40.717176703524,-73.955181759855
41519432,SAN MATTEO PIZZA ESPRESSO BAR,10128.0,40.780342483894,-73.949957542423
41519582,CHINA KING,10314.0,40.612055392352,-74.132318919926
41519587,BLIND BARBER,10009.0,40.727092401989,-73.980437798899
41519649,SUBWAY,11418.0,40.699925504037,-73.831131248703
41519679,RIVERDALE SECOND HELPING,10463.0,40.886026146872,-73.909849256915
41519688,TOASTIES,10019.0,40.759840464071,-73.982294364807
41519872,SUBWAY,10037.0,40.816436212372,-73.939164171348
41519888,NONO,11361.0,40.762293646677,-73.770330566486
41519961,MORINI OSTERIA ROMAGNOLA,10012.0,40.7219119229,-73.997471037845
41520417,INDUSTRY,10019.0,40.764334270288,-73.987069137467
41520477,SABOR A MEXICO TAQUERIA,10009.0,40.728599904219,-73.984536057234
41520610,BAREBURGER,10012.0,40.728598191735,-73.998477418655
41520658,V-NAM CAFE,10009.0,40.723511546923,-73.988238779887
41520756,BAKE & THINGS RESTAURANT,11210.0,40.63418583959,-73.949065962202
41520844,POP'S DINER,11355.0,40.753311361905,-73.822087482721
41520990,WORLD BEAN,11369.0,40.774414029772,-73.877293351848
41521059,WORLD MARKET,11369.0,40.774414029772,-73.877293351848
41521260,FIVE GUYS FAMOUS BURGERS AND FRIES,11365.0,40.739976560146,-73.786285820548
41521360,PARIS BAGUETTE,10001.0,40.74737428198,-73.986051085599
41521807,SARGE'S,10016.0,40.747263036257,-73.9770104951
41522258,"SUBWAY, PIZZA & BURGER UR WAY",11203.0,40.655893712507,-73.942021395673
41522735,COURT STREET GROCERS,11231.0,40.676269136117,-73.998817503995
41522848,MANNA'S RESTAURANT,10027.0,40.810998860258,-73.950573815426
41523226,THE LITTLE CHINANTLA RESTAURANT,11368.0,40.745682258363,-73.867761116737
41523349,STEVEN RESTAURANT,10467.0,40.858401090284,-73.867912101018
41523630,LITTLE ITALY PIZZA III,10003.0,40.734718757472,-73.992122982071
